onset;duration;period;division;bar;beat;tatum;beat_duration;signature;pitch;phrase_id;phrase_begin
14.5;0.25;2;2;15;2;1;0.5;"""2/4""";72;8;0
14.75;0.25;2;2;15;2;2;0.5;"""2/4""";70;8;0
15.0;0.25;2;2;16;1;1;0.5;"""2/4""";70;8;0
15.25;0.25;2;2;16;1;2;0.5;"""2/4""";70;8;0
15.5;0.5;2;1;16;2;1;0.5;"""2/4""";67;8;0
16.0;0.25;2;2;17;1;1;0.5;"""2/4""";75;9;1
16.25;0.25;2;2;17;1;2;0.5;"""2/4""";67;9;0
16.5;0.25;2;2;17;2;1;0.5;"""2/4""";67;9;0
16.75;0.25;2;2;17;2;2;0.5;"""2/4""";67;9;0
17.0;0.5;2;1;18;1;1;0.5;"""2/4""";67;9;0
17.5;0.5;2;1;18;2;1;0.5;"""2/4""";65;9;0
18.0;0.25;2;2;19;1;1;0.5;"""2/4""";70;10;1
18.25;0.25;2;2;19;1;2;0.5;"""2/4""";70;10;0
18.5;0.25;2;2;19;2;1;0.5;"""2/4""";72;10;0
18.75;0.25;2;2;19;2;2;0.5;"""2/4""";72;10;0
19.0;0.25;2;2;20;1;1;0.5;"""2/4""";70;10;0
19.25;0.25;2;2;20;1;2;0.5;"""2/4""";70;10;0
19.5;0.5;2;1;20;2;1;0.5;"""2/4""";67;10;0
20.0;0.25;2;2;21;1;1;0.5;"""2/4""";75;11;1
20.25;0.25;2;2;21;1;2;0.5;"""2/4""";67;11;0
20.5;0.25;2;2;21;2;1;0.5;"""2/4""";67;11;0
20.75;0.25;2;2;21;2;2;0.5;"""2/4""";67;11;0
21.0;0.5;2;1;22;1;1;0.5;"""2/4""";67;11;0
21.5;0.5;2;1;22;2;1;0.5;"""2/4""";65;11;0
22.0;0.25;2;2;23;1;1;0.5;"""2/4""";70;12;1
22.25;0.25;2;2;23;1;2;0.5;"""2/4""";70;12;0
22.5;0.25;2;2;23;2;1;0.5;"""2/4""";72;12;0
22.75;0.25;2;2;23;2;2;0.5;"""2/4""";72;12;0
23.0;0.25;2;2;24;1;1;0.5;"""2/4""";70;12;0
23.25;0.25;2;2;24;1;2;0.5;"""2/4""";70;12;0
23.5;0.5;2;1;24;2;1;0.5;"""2/4""";67;12;0
24.0;0.25;2;2;25;1;1;0.5;"""2/4""";75;13;1
24.25;0.25;2;2;25;1;2;0.5;"""2/4""";67;13;0
24.5;0.25;2;2;25;2;1;0.5;"""2/4""";72;13;0
24.75;0.25;2;2;25;2;2;0.5;"""2/4""";70;13;0
25.0;0.5;2;1;26;1;1;0.5;"""2/4""";67;13;0
25.5;0.5;2;1;26;2;1;0.5;"""2/4""";63;13;0
